id,name,category,add,latitude,longitude,num,cate_num,현대카드_가맹여부
944,지에스25 수지우남점,(편의점/편의점),경기도 용인시 수지구 신봉동 905번지 서홍마을우남퍼스트빌,37.32092226,127.0799029,2064392196,5202,비가맹
945,소소한컷 사진관,(사진관.현상소/사진관.현상소),경기도 용인시 수지구 풍덕천동 715-2번지,37.3246253,127.0975804,2281400871,8113,가맹
946,스시 재이(SUSHI J),(일식전문점/일식전문점),경기도 용인시 수지구 상현동 3-4번지,37.3141648,127.0884385,3390202142,2303,비가맹
947,트루플라잉요가,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 상현동 1130번지,37.29784324,127.0738933,6395500924,7213,가맹
948,디자인예공,(기타건축자재/기타건축자재),경기도 용인시 수지구 성복동 740-1번지,37.31528264,127.0807694,1290978893,3403,가맹
949,카페수지(Cafe suji),(커피전문점/커피전문점),경기도 용인시 수지구 풍덕천동 718-6번지,37.32309822,127.0964825,3900802514,2502,비가맹
950,깡통커피&Beer,(커피전문점/커피전문점),경기도 용인시 수지구 풍덕천동 666-6번지,37.33291423,127.0991053,6342901569,2502,가맹
951,영남,(피부.체형미관리/피부.체형미관리),경기도 용인시 수지구 풍덕천동 718-5번지,37.32356843,127.0969201,3035101157,1701,가맹
952,24시 무인 애견용품&펫간식샵 아무도없개 수지동천점,"(애완동물,용품(수족관)/애완동물,용품(수족관))",경기도 용인시 수지구 동천동 371-5번지,37.34039418,127.0986478,1414700999,8111,가맹
953,본죽&비빔밥 동천래미안점,(일반음식점/일반음식점),경기도 용인시 수지구 동천동 938번지 한빛마을래미안이스트팰리스2단지,37.3357563,127.0893819,1562102121,2301,가맹
954,신전떡볶이 수지동천점,(일반음식점/일반음식점),경기도 용인시 수지구 동천동 282번지,37.33328155,127.0931657,3816200737,2301,가맹
955,담꾹 수지만현마을점,(기타식음료품/기타식음료품),경기도 용인시 수지구 상현동 257-1번지,37.30849181,127.084926,7070902441,2105,비가맹
956,가마로강정죽전점,(치킨전문점/치킨전문점),경기도 용인시 수지구 죽전동 1178-2번지,37.33199395,127.1235378,1420865491,2309,가맹
957,도담퐁닭,(치킨전문점/치킨전문점),경기도 용인시 수지구 죽전동 452-6번지,37.32716423,127.1128952,6022361888,2309,비가맹
958,더리터24 용인수지점,(기타식음료품/기타식음료품),경기도 용인시 수지구 풍덕천동 1168번지 진산마을삼성래미안5차아파트 상가동 상가 제1동 109호,37.3193967,127.0974164,2975900728,2105,가맹
959,땅스부대찌개 신봉동점,(기타식음료품/기타식음료품),경기도 용인시 수지구 신봉동 967번지,37.32794718,127.0682489,4113313493,2105,가맹
960,씨유(CU)수지엘지점,(편의점/편의점),경기도 용인시 수지구 성복동 731번지,37.31756564,127.0689177,3075400850,5202,가맹
961,고은e치과,(치과/치과),경기도 용인시 수지구 상현동 1117-1번지,37.29828541,127.0690504,1429149402,4201,비가맹
962,손뜨개이야기,(기타서비스/기타서비스),경기도 용인시 수지구 죽전동 1176-3번지,37.33197752,127.1212125,4961001266,9602,비가맹
963,씨유(CU) 수지진산점,(편의점/편의점),경기도 용인시 수지구 상현동 30번지 성원2차아파트2차상가지하B동2호~3호,37.31414382,127.0927948,1350433159,5202,가맹
964,숲음악교습소,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 죽전동 89-1번지 현대아파트,37.33145473,127.1297602,6859200728,7213,가맹
965,삼성이젠수학교습소,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 풍덕천동 663-1번지,37.32969363,127.0930495,1429071076,7213,비가맹
966,아이원안경원,(안경.광학제품/안경.광학제품),경기도 용인시 수지구 동천동 899번지,37.33825017,127.101696,1295100152,1403,가맹
967,비피 필라테스 수지점,(기타취미.레저.스포츠/기타취미.레저.스포츠),경기도 용인시 수지구 상현동 66-2번지,37.30946897,127.0859702,2570902984,8310,가맹
968,매쓰플랜수학죽전학원,"(입시학원,보습학원/입시학원,보습학원)",경기도 용인시 수지구 죽전동 1177-1번지,37.33196995,127.1216641,4569101573,7201,가맹
969,레드우드국제교육학원,(외국어학원/외국어학원),경기도 용인시 수지구 풍덕천동 29-9번지,37.3270361,127.0961341,1429126087,7202,가맹
970,베로베라아르떼랩(VeroVeraArteLab,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 성복동 393-11번지,37.32041153,127.0584615,6034250463,7213,비가맹
971,제이피티(JPT)샵,(무수도장 등(학원)/무수도장 등(학원)),경기도 용인시 수지구 죽전동 1335-3번지,37.32403058,127.1250787,6609301706,7204,비가맹
972,제이엔에스(JNS) 유도체육관,(무수도장 등(학원)/무수도장 등(학원)),경기도 용인시 수지구 상현동 244-2번지,37.305077,127.0827783,6579801587,7204,가맹
973,촌,(치킨전문점/치킨전문점),경기도 용인시 수지구 성복동 740-1번지,37.31528264,127.0807694,3032428602,2309,가맹
974,제이제이모터스(JJMOTORS),(세차장/세차장),경기도 용인시 수지구 죽전동 513-13번지,37.33290932,127.1111386,1307700147,6702,가맹
975,지에스리테일(GS25죽전도담마을점),(편의점/편의점),경기도 용인시 수지구 죽전동 414번지,37.32567201,127.1141445,1420478722,5202,가맹
976,씨유(CU) 죽전동성점,(편의점/편의점),경기도 용인시 수지구 죽전동 1003-180번지,37.32815288,127.1092781,1350331590,5202,비가맹
977,씨유수지단국프라자점,(편의점/편의점),경기도 용인시 수지구 죽전동 1343-2번지,37.32596821,127.1249675,2151716489,5202,비가맹
978,디아이학원,"(입시학원,보습학원/입시학원,보습학원)",경기도 용인시 수지구 죽전동 1189-5번지,37.33194703,127.1257957,1429127956,7201,가맹
979,디딤돌청명학원,"(입시학원,보습학원/입시학원,보습학원)",경기도 용인시 수지구 동천동 873-3번지,37.3359679,127.0932302,1359151502,7201,가맹
980,수지빈대떡,(일반음식점/일반음식점),경기도 용인시 수지구 풍덕천동 711번지,37.32405109,127.0957211,6170593369,2301,가맹
981,이지헤어,(미용실(두발전문)/미용실(두발전문)),경기도 용인시 수지구 신봉동 33번지,37.32317795,127.0779942,1064450855,1602,가맹
982,(주)아뜰리에영어키즈어학원,(교육및교구/교육및교구),경기도 용인시 수지구 동천동 556-18번지,37.33964924,127.0712978,1428178887,7303,비가맹
983,교학사풍덕천영어교습소,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 풍덕천동 1112번지 신정마을,37.31857959,127.0904572,1299114972,7213,가맹
984,퀀트수학교습소,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 신봉동 50-2번지,37.32310353,127.0798795,5889800661,7213,가맹
985,율아트미술교습소,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 풍덕천동 1027번지,37.3184103,127.0858421,3969801213,7213,가맹
986,몬스터파비아트미술교습소,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 상현동 66-9번지,37.30887165,127.0852851,1819201851,7213,가맹
987,수담재수학교습소,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 죽전동 1259-3번지,37.32590224,127.1184325,6629801537,7213,가맹
988,아이비스터디카페 수지구청점,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 풍덕천동 706-3번지,37.32508667,127.0954221,8291702178,7213,가맹
989,숙명피아노교습소,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 죽전동 89-1번지 현대아파트,37.33145473,127.1297602,4359402033,7213,가맹
990,가위손미용실,(미용실(두발전문)/미용실(두발전문)),경기도 용인시 수지구 죽전1동 190-2 동부상가 206,,,1350456531,1602,가맹
991,친절한 시아씨,(미용실(두발전문)/미용실(두발전문)),경기도 용인시 수지구 풍덕천동 715-2번지,37.3246253,127.0975804,7091801585,1602,가맹
992,올가드림뷰티,(화장품/화장품),경기도 용인시 수지구 죽전동 832번지 벽산타운1단지,37.33652022,127.1045951,8965800377,1501,가맹
993,동천하우스,(화장품/화장품),경기도 용인시 수지구 동천동 948번지,37.33597205,127.0918191,8505500273,1501,가맹
994,베이비스킨,(화장품/화장품),경기도 용인시 수지구 풍덕천동 504-10번지 수지에듀파크,37.31717842,127.0867066,2925100839,1501,가맹
995,이마트24 상현동일스위트점,(편의점/편의점),경기도 용인시 수지구 상현동 838번지,37.30417061,127.0813615,7562701069,5202,가맹
996,서일영수전문학원,"(입시학원,보습학원/입시학원,보습학원)",경기도 용인시 수지구 풍덕천동 1049-1번지,37.31968797,127.0877651,1249225530,7201,비가맹
997,수지소마학원,"(입시학원,보습학원/입시학원,보습학원)",경기도 용인시 수지구 성복동 740-1번지,37.31528264,127.0807694,1429056681,7201,가맹
998,리치유도관,(무수도장 등(학원)/무수도장 등(학원)),경기도 용인시 수지구 신봉동 52-1번지,37.32354561,127.0799899,6529601462,7204,가맹
999,데이파크약국,(약국/약국),경기도 용인시 수지구 성복동 89번지,37.31341877,127.0787936,1293318546,4402,가맹
1000,주식회사 루산후조리원,(산후조리원/산후조리원),경기도 용인시 수지구 상현동 1129번지,37.30050496,127.074623,1188701164,4601,가맹
1001,정다운동물종합병원,(동물병원/동물병원),경기도 용인시 수지구 성복2로 35 (성복동),,,1420449076,8115,가맹
1002,해담은동물병원,(동물병원/동물병원),경기도 용인시 수지구 성복동 278-1번지,37.31680607,127.0682562,1294200048,8115,가맹
1003,번성세탁,(세탁업/세탁업),경기도 용인시 수지구 상현동 832,37.30312418,127.0811303,1340688408,1301,가맹
1004,대명카워시,(세차장/세차장),경기도 용인시 수지구 상현동 493-8번지,37.2993613,127.0674646,6580402222,6702,가맹
1005,오이스터리딩클럽 학원,"(입시학원,보습학원/입시학원,보습학원)",경기도 용인시 수지구 성복동 819번지 성복역롯데캐슬클라시엘,37.31371999,127.0723028,4549001736,7201,가맹
1006,깡우동광교상현역점,(일반음식점/일반음식점),경기도 용인시 수지구 상현동 1131-2번지,37.29790057,127.0698085,5091902244,2301,가맹
1007,대양어패럴 (노스페이스),"(기타레저,스포츠용품/기타레저,스포츠용품)",경기도 용인시 수지구 죽전동 1003-12번지,37.32970111,127.1086267,1420205996,8105,가맹
1008,스마트골프아카데미,(전문스포츠용품점/전문스포츠용품점),경기도 용인시 수지구 죽전동 1190-4번지,37.33128454,127.1272325,5010912133,8121,가맹
1009,벙커디자인,(전문스포츠용품점/전문스포츠용품점),경기도 용인시 수지구 상현동 30번지 진산마을성원상떼빌아파트,37.31277206,127.0923169,1262994475,8121,가맹
1010,노래하는크레용분당수지,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 죽전동 1188-4번지,37.33189747,127.1272295,6860402270,7213,가맹
1011,스코 수지성복점,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 성복동 139번지,37.3157925,127.0746159,1443200989,7213,가맹
1012,풍덕포차,(일반음식점/일반음식점),경기도 용인시 수지구 풍덕천동 710-7번지,37.32471352,127.0970156,3590502905,2301,비가맹
1013,복실이,(일반의류/일반의류),경기도 용인시 수지구 풍덕천동 705-4번지,37.32516032,127.0958732,1350985744,1106,가맹
1014,단지옷장,(일반의류/일반의류),경기도 용인시 수지구 상현동 859번지 만현마을롯데캐슬아파트,37.31187413,127.090708,2173400471,1106,비가맹
1015,정통상,(일반의류/일반의류),경기도 용인시 수지구 죽전2동 903,37.32993547,127.1086255,1420146869,1106,가맹
1016,오늘,(일반의류/일반의류),경기도 용인시 수지구 풍덕천동 1091-1번지,37.32124907,127.0934675,8901502332,1106,가맹
1017,프리즘 PRIZM,(일반음식점/일반음식점),경기도 용인시 수지구 고기동 102-2번지,37.35840599,127.0685375,2251062598,2301,가맹
1018,수지골남원추어탕,(일반음식점/일반음식점),경기도 용인시 수지구 동천동 119번지,37.34646686,127.0925977,1351786321,2301,비가맹
1019,참착한 총각네 축산,"(축산물,정육점/축산물,정육점)",경기도 용인시 수지구 죽전동 1190-1번지,37.33148042,127.126464,8059302007,2102,가맹
1020,우미담,"(축산물,정육점/축산물,정육점)",경기도 용인시 수지구 성복동 139번지,37.3157925,127.0746159,5463501448,2102,가맹
1021,우리동네24 아이스크림점,(기타식음료품/기타식음료품),경기도 용인시 수지구 성복동 33-5번지,37.31071617,127.0817766,1721901723,2105,가맹
1022,책나무수지성복점 독서논술학원,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 성복동 748-2번지 신봉샤르망1,37.31471462,127.0807275,1949201600,7213,가맹
1023,대성유통상사,(기타가정.주방용품/기타가정.주방용품),경기도 용인시 수지구 성복동 67-6번지,37.31267428,127.0798247,1351724397,3302,가맹
1024,미노스타일,(기타가정.주방용품/기타가정.주방용품),경기도 용인시 수지구 신봉동 639번지,37.33355933,127.0527517,2324200397,3302,가맹
