시군명,상호명,업종명(종목명),소재지지번주소,우편번호,위도,경도,사업자등록번호,업종코드,가맹점번호,휴폐업상태,현대카드_가맹여부
용인시,링키영어동천레미안이스트팰리스점영어교습소,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 동천동 923번지 한빛마을래미안이스트팰리스4단지,16822.0,37.33577493,127.0843921,8849601109,7213,912755676,계속사업자,X
용인시,로사네아트,(기타서비스/기타서비스),경기도 용인시 수지구 동천동 911번지 동천마을영풍아파트,16826.0,37.3408331,127.100497,5804000308,9602,990015729,,X
용인시,상상플러스수학학원,"(입시학원,보습학원/입시학원,보습학원)",경기도 용인시 수지구 신봉동 33번지,16815.0,37.32317795,127.0779942,7609301457,7201,909927015,계속사업자,X
용인시,땡큐꼬마김밥수지구청점,(일반음식점/일반음식점),경기도 용인시 수지구 풍덕천동 707번지,16837.0,37.32451633,127.0947028,2312300748,2301,992371195,,X
용인시,카페다옴,(커피전문점/커피전문점),경기도 용인시 수지구 신봉동 531번지,16803.0,37.33388636,127.0582247,1501501123,2502,996605572,계속사업자,X
용인시,보스네일앤브로우,(피부.체형미관리/피부.체형미관리),경기도 용인시 수지구 성복동 33-1번지,16860.0,37.31074141,127.0812686,1775800747,1701,922651279,계속사업자,X
용인시,지에스25 수지서홍점,(편의점/편의점),경기도 용인시 수지구 신봉동 880번지,16816.0,37.32383784,127.0810605,5012766268,5202,922467585,계속사업자,X
용인시,헤어살롱플로르,(미용실(두발전문)/미용실(두발전문)),경기도 용인시 수지구 상현동 1117-2번지,16944.0,37.29805081,127.068984,4311301159,1602,900233157,계속사업자,X
용인시,에이치펜싱클럽,(무수도장 등(학원)/무수도장 등(학원)),경기도 용인시 수지구 죽전동 1176-1번지,16875.0,37.3319571,127.1204676,8242701630,7204,919315979,계속사업자,X
용인시,1004 당구장,(당구장/당구장),경기도 용인시 수지구 죽전동 448-7번지,16873.0,37.32673752,127.1119606,1351391317,8308,991372970,계속사업자,X
용인시,안방,(기타서비스/기타서비스),경기도 용인시 수지구 풍덕천동 713-3번지,16837.0,37.32401743,127.0964211,7250401450,9602,904122729,계속사업자,X
용인시,뷰티풀 미,(피부.체형미관리/피부.체형미관리),경기도 용인시 수지구 성복동 89번지,16849.0,37.31341877,127.0787936,3961402565,1701,917992738,계속사업자,X
용인시,박선생수학학원,"(입시학원,보습학원/입시학원,보습학원)",경기도 용인시 수지구 상현동 252번지,16930.0,37.30608423,127.0846797,7839601766,7201,917272123,계속사업자,X
용인시,가인애드,(판촉물.인쇄.복사/판촉물.인쇄.복사),경기도 용인시 수지구 신봉동 873번지 신봉마을엘지자이1차아파트,16817.0,37.32581332,127.0789276,5383600561,9402,996003356,,X
용인시,대한에듀테이너협회협동조합,(예체능계열학원/예체능계열학원),경기도 용인시 수지구 풍덕천동 713-3번지,16837.0,37.32401743,127.0964211,1198672307,7205,995391323,계속사업자,X
용인시,오밀당,(기타식음료품/기타식음료품),경기도 용인시 수지구 풍덕천동 122-3번지,16833.0,37.32447774,127.0992517,6873501491,2105,922711321,계속사업자,X
용인시,탄탄수학교습소,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 풍덕천동 1065-2번지,16836.0,37.32131617,127.0920112,8069600342,7213,987082476,계속사업자,X
용인시,더라인필라테스,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 풍덕천동 1209번지 e편한세상수지,16846.0,37.31534654,127.0861185,5856400255,7213,989534797,계속사업자,X
용인시,아마블레,(일반음식점/일반음식점),경기도 용인시 수지구 풍덕천동 522-2번지,16846.0,37.31650822,127.0832342,6620601997,2301,909827140,계속사업자,X
용인시,꽃가람화원,(화원.화초/화원.화초),경기도 용인시 수지구 상현동 9-12번지,16928.0,37.31356351,127.0891979,1429141230,8110,973171085,계속사업자,X
